actual,estimate,period,symbol,year,quarter,beat,f1_pup,f2_vup,f3_bothup,f4_average_price
1.44,1.48,2019-12-31,NEE,2019,4,0,0.515625,0.453125,0.234375,233.53406249999998
2.39,2.29,2019-09-30,NEE,2019,3,1,0.578125,0.4375,0.1875,216.4689062499999
2.35,2.31,2019-06-30,NEE,2019,2,1,0.4603174603174603,0.5714285714285714,0.2222222222222222,196.81634920634914
2.2,2.05,2019-03-31,NEE,2019,1,1,0.6229508196721312,0.5573770491803278,0.3770491803278688,182.8893442622951
1.49,1.53514,2018-12-31,NEE,2018,4,0,0.5873015873015873,0.5238095238095238,0.2857142857142857,174.91190476190476
2.18,2.1465,2018-09-30,NEE,2018,3,1,0.5238095238095238,0.4603174603174603,0.23809523809523808,170.27571428571426
2.11,2.06321,2018-06-30,NEE,2018,2,1,0.515625,0.546875,0.28125,161.52781250000004
1.94,1.83709,2018-03-31,NEE,2018,1,1,0.45901639344262296,0.4918032786885246,0.2459016393442623,154.24278688524592
1.25,1.3085,2017-12-31,NEE,2017,4,0,0.5396825396825397,0.49206349206349204,0.2698412698412698,154.4277777777777
1.85,1.76791,2017-09-30,NEE,2017,3,1,0.5238095238095238,0.3968253968253968,0.19047619047619047,146.52777777777777
1.86,1.75673,2017-06-30,NEE,2017,2,1,0.6031746031746031,0.5079365079365079,0.30158730158730157,136.7130158730159
1.75,1.56231,2017-03-31,NEE,2017,1,1,0.6290322580645161,0.46774193548387094,0.3064516129032258,125.76064516129034
1.21,1.29591,2016-12-31,NEE,2016,4,0,0.5555555555555556,0.49206349206349204,0.25396825396825395,119.50984126984127
1.74,1.6746,2016-09-30,NEE,2016,3,1,0.546875,0.5,0.28125,126.0153125
1.67,1.57392,2016-06-30,NEE,2016,2,1,0.578125,0.46875,0.296875,120.08765625000002
1.55,1.39408,2016-03-31,NEE,2016,1,1,0.5737704918032787,0.4918032786885246,0.36065573770491804,112.27655737704916
1.17,1.08981,2015-12-31,NEE,2015,4,1,0.5625,0.421875,0.265625,101.2
1.6,1.64867,2015-09-30,NEE,2015,3,0,0.546875,0.484375,0.296875,101.71093750000004
1.56,1.49671,2015-06-30,NEE,2015,2,1,0.5714285714285714,0.5079365079365079,0.2857142857142857,101.67
1.41,1.26539,2015-03-31,NEE,2015,1,1,0.4918032786885246,0.5081967213114754,0.26229508196721313,105.50262295081967
1.03,1.07407,2014-12-31,NEE,2014,4,0,0.625,0.484375,0.28125,101.00140625000002
1.55,1.53987,2014-09-30,NEE,2014,3,1,0.5,0.453125,0.203125,96.58015624999999
1.43,1.43987,2014-06-30,NEE,2014,2,0,0.49206349206349204,0.5396825396825397,0.25396825396825395,97.29761904761908
1.26,1.06967,2014-03-31,NEE,2014,1,1,0.5901639344262295,0.45901639344262296,0.2786885245901639,90.62573770491807
0.95,0.96725,2013-12-31,NEE,2013,4,0,0.5625,0.46875,0.265625,84.32453124999999
1.43,1.39563,2013-09-30,NEE,2013,3,1,0.390625,0.421875,0.15625,82.55250000000001
1.46,1.28394,2013-06-30,NEE,2013,2,1,0.546875,0.484375,0.25,79.35515624999995
1.12,1.01818,2013-03-31,NEE,2013,1,1,0.65,0.5333333333333333,0.35,72.88515333333335
1.03,0.95219,2012-12-31,NEE,2012,4,1,0.4032258064516129,0.4838709677419355,0.1935483870967742,69.28122096774192
1.26,1.39813,2012-09-30,NEE,2012,3,0,0.4603174603174603,0.5238095238095238,0.20634920634920634,68.96190476190476
1.26,1.16277,2012-06-30,NEE,2012,2,1,0.6666666666666666,0.49206349206349204,0.31746031746031744,64.94396825396825
1.02,0.97569,2012-03-31,NEE,2012,1,1,0.5645161290322581,0.46774193548387094,0.25806451612903225,59.96193548387097
0.93,0.90536,2011-12-31,NEE,2011,4,1,0.5079365079365079,0.4444444444444444,0.23809523809523808,56.1088888888889
1.31,1.41087,2011-09-30,NEE,2011,3,0,0.5,0.5,0.234375,55.21828125
1.18,1.08671,2011-06-30,NEE,2011,2,1,0.5396825396825397,0.4126984126984127,0.20634920634920634,56.613015873015854
0.94,0.95207,2011-03-31,NEE,2011,1,0,0.5967741935483871,0.5,0.3225806451612903,54.21161290322583
0.8,0.86761,2010-12-31,NEE,2010,4,0,0.421875,0.484375,0.25,53.17531250000001
1.45,1.42836,2010-09-30,NEE,2010,3,1,0.53125,0.515625,0.296875,53.183125000000004
1.11,1.05747,2010-06-30,NEE,2010,2,1,0.5238095238095238,0.42857142857142855,0.14285714285714285,50.36027777777776
0.94,0.86929,2010-03-31,NEE,2010,1,1,0.39344262295081966,0.5573770491803278,0.22950819672131148,48.38147540983608
0.79,0.75664,2009-12-31,NEE,2009,4,1,0.40625,0.515625,0.1875,52.57906249999998
1.38,1.41214,2009-09-30,NEE,2009,3,0,0.53125,0.515625,0.296875,56.2428125
0.99,0.9785,2009-06-30,NEE,2009,2,1,0.4603174603174603,0.5396825396825397,0.20634920634920634,54.65746031746032
0.9,0.775,2009-03-31,NEE,2009,1,1,0.5409836065573771,0.5081967213114754,0.32786885245901637,48.95426229508197
0.9,0.89186,2008-12-31,NEE,2008,4,1,0.453125,0.484375,0.15625,45.81125000000001
1.25,1.3517,2008-09-30,NEE,2008,3,0,0.5,0.484375,0.203125,60.020781250000006
0.93,0.93111,2008-06-30,NEE,2008,2,0,0.53125,0.53125,0.265625,65.96765625000002
0.76,0.802,2008-03-31,NEE,2008,1,0,0.47540983606557374,0.5409836065573771,0.3114754098360656,64.13688524590165
0.71,0.66818,2007-12-31,NEE,2007,4,1,0.53125,0.546875,0.25,66.87328124999999
1.23,1.22636,2007-09-30,NEE,2007,3,1,0.47619047619047616,0.49206349206349204,0.25396825396825395,59.35984126984127
0.86,0.79182,2007-06-30,NEE,2007,2,1,0.4126984126984127,0.4603174603174603,0.20634920634920634,62.1220634920635
0.7,0.60583,2007-03-31,NEE,2007,1,1,0.6229508196721312,0.47540983606557374,0.3114754098360656,57.94377049180327
0.63,0.52286,2006-12-31,NEE,2006,4,1,0.6825396825396826,0.49206349206349204,0.31746031746031744,51.29507936507937
1.15,1.06417,2006-09-30,NEE,2006,3,1,0.5238095238095238,0.47619047619047616,0.23809523809523808,43.46523809523809
0.66,0.7390000000000001,2006-06-30,NEE,2006,2,0,0.5555555555555556,0.49206349206349204,0.2698412698412698,39.87238095238095
0.58,0.485,2006-03-31,NEE,2006,1,1,0.41935483870967744,0.5,0.1935483870967742,41.2440322580645
0.46,0.4,2005-12-31,NEE,2005,4,1,0.38095238095238093,0.4603174603174603,0.14285714285714285,42.8288888888889
1.01,0.94706,2005-09-30,NEE,2005,3,1,0.46875,0.484375,0.203125,43.62578124999999
0.66,0.69367,2005-06-30,NEE,2005,2,0,0.515625,0.46875,0.234375,40.85578125
0.44,0.428,2005-03-31,NEE,2005,1,1,0.47540983606557374,0.5737704918032787,0.2459016393442623,70.5411475409836
1.9,0.48567,2004-12-31,NEE,2004,4,1,0.46875,0.5625,0.25,71.27265625
0.895,0.93033,2004-09-30,NEE,2004,3,0,0.484375,0.515625,0.25,66.88984375
0.7,0.67708,2004-06-30,NEE,2004,2,1,0.4032258064516129,0.45161290322580644,0.22580645161290322,63.58403225806451
0.39,0.4295,2004-03-31,NEE,2004,1,0,0.5161290322580645,0.5,0.25806451612903225,65.78370967741935
0.37,0.36563,2003-12-31,NEE,2003,4,1,0.5625,0.515625,0.265625,64.10937499999999
0.915,0.90033,2003-09-30,NEE,2003,3,1,0.359375,0.46875,0.15625,62.50578125000002
0.675,0.6732100000000001,2003-06-30,NEE,2003,2,1,0.47619047619047616,0.5079365079365079,0.2222222222222222,62.818095238095225
0.485,0.41654,2003-03-31,NEE,2003,1,1,0.5081967213114754,0.47540983606557374,0.21311475409836064,58.10377049180325
0.375,0.35364,2002-12-31,NEE,2002,4,1,0.4375,0.4375,0.171875,57.44687500000002
0.895,0.88182,2002-09-30,NEE,2002,3,1,0.421875,0.484375,0.203125,54.45750000000002
0.725,0.64458,2002-06-30,NEE,2002,2,1,0.515625,0.484375,0.28125,61.27828124999999
0.4,0.39539,2002-03-31,NEE,2002,1,1,0.4666666666666667,0.5,0.26666666666666666,55.345833333333324
1.51,1.32,2019-12-31,MSFT,2019,4,1,0.5,0.546875,0.265625,146.90554687500003
1.38,1.24,2019-09-30,MSFT,2019,3,1,0.53125,0.46875,0.234375,137.51328124999998
1.37,1.21,2019-06-30,MSFT,2019,2,1,0.6190476190476191,0.4444444444444444,0.23809523809523808,126.95539682539685
1.14,1.0,2019-03-31,MSFT,2019,1,1,0.5737704918032787,0.4426229508196721,0.2786885245901639,109.10295081967216
1.1,1.09239,2018-12-31,MSFT,2018,4,1,0.4444444444444444,0.49206349206349204,0.15873015873015872,107.11920634920635
1.14,0.96307,2018-09-30,MSFT,2018,3,1,0.6190476190476191,0.5079365079365079,0.3333333333333333,108.4074603174603
1.13,1.07596,2018-06-30,MSFT,2018,2,1,0.515625,0.4375,0.203125,96.92031250000001
0.95,0.8492700000000001,2018-03-31,MSFT,2018,1,1,0.47540983606557374,0.4918032786885246,0.21311475409836064,91.45
0.96,0.86487,2017-12-31,MSFT,2017,4,1,0.5714285714285714,0.5079365079365079,0.3333333333333333,82.03031746031745
0.84,0.7206899999999999,2017-09-30,MSFT,2017,3,1,0.5714285714285714,0.47619047619047616,0.30158730158730157,73.045873015873
0.98,0.70538,2017-06-30,MSFT,2017,2,1,0.5396825396825397,0.4603174603174603,0.23809523809523808,68.64825396825397
0.73,0.69748,2017-03-31,MSFT,2017,1,1,0.532258064516129,0.5,0.3064516129032258,64.08629032258065
0.84,0.79094,2016-12-31,MSFT,2016,4,1,0.49206349206349204,0.4126984126984127,0.20634920634920634,60.14698412698411
0.76,0.68303,2016-09-30,MSFT,2016,3,1,0.53125,0.546875,0.28125,56.4471875
0.69,0.58073,2016-06-30,MSFT,2016,2,1,0.53125,0.484375,0.25,51.964687500000004
0.62,0.6373800000000001,2016-03-31,MSFT,2016,1,0,0.5245901639344263,0.4426229508196721,0.19672131147540983,52.42172131147542
0.78,0.7127,2015-12-31,MSFT,2015,4,1,0.5,0.453125,0.25,52.62226562500001
0.67,0.5876100000000001,2015-09-30,MSFT,2015,3,1,0.5625,0.515625,0.28125,44.904453125
0.6,0.563,2015-06-30,MSFT,2015,2,1,0.47619047619047616,0.5238095238095238,0.2698412698412698,45.62777777777779
0.61,0.50643,2015-03-31,MSFT,2015,1,1,0.47540983606557374,0.4262295081967213,0.19672131147540983,43.53475409836065
0.75,0.71333,2014-12-31,MSFT,2014,4,1,0.515625,0.5,0.265625,46.93835937500001
0.54,0.4855,2014-09-30,MSFT,2014,3,1,0.546875,0.453125,0.28125,44.6064609375
0.55,0.60209,2014-06-30,MSFT,2014,2,0,0.47619047619047616,0.42857142857142855,0.20634920634920634,40.47204761904762
0.68,0.62952,2014-03-31,MSFT,2014,1,1,0.5245901639344263,0.47540983606557374,0.2459016393442623,37.535000000000004
0.78,0.6776399999999999,2013-12-31,MSFT,2013,4,1,0.515625,0.515625,0.25,36.321671875000014
0.62,0.53897,2013-09-30,MSFT,2013,3,1,0.546875,0.453125,0.21875,32.897578125
0.66,0.74966,2013-06-30,MSFT,2013,2,0,0.59375,0.5,0.28125,32.760374999999996
0.72,0.6794100000000001,2013-03-31,MSFT,2013,1,1,0.48333333333333334,0.5,0.21666666666666667,27.68556666666667
0.76,0.74558,2012-12-31,MSFT,2012,4,1,0.3870967741935484,0.5161290322580645,0.24193548387096775,27.963251612903235
0.53,0.56035,2012-09-30,MSFT,2012,3,0,0.3968253968253968,0.47619047619047616,0.1746031746031746,30.284634920634932
0.67,0.6176,2012-06-30,MSFT,2012,2,1,0.36507936507936506,0.47619047619047616,0.20634920634920634,30.449841269841272
0.6,0.5748300000000001,2012-03-31,MSFT,2012,1,1,0.5483870967741935,0.46774193548387094,0.3064516129032258,30.565725806451614
0.78,0.75781,2011-12-31,MSFT,2011,4,1,0.3968253968253968,0.49206349206349204,0.2222222222222222,26.081507936507936
0.68,0.67769,2011-09-30,MSFT,2011,3,1,0.59375,0.546875,0.328125,26.074921875000005
0.69,0.5755600000000001,2011-06-30,MSFT,2011,2,1,0.47619047619047616,0.42857142857142855,0.1746031746031746,25.076825396825402
0.56,0.55586,2011-03-31,MSFT,2011,1,1,0.4838709677419355,0.46774193548387094,0.1935483870967742,26.98989516129032
0.77,0.684,2010-12-31,MSFT,2010,4,1,0.53125,0.484375,0.234375,26.3290625
0.62,0.54875,2010-09-30,MSFT,2010,3,1,0.453125,0.515625,0.15625,24.7903828125
0.51,0.46438,2010-06-30,MSFT,2010,2,1,0.4444444444444444,0.5555555555555556,0.20634920634920634,27.97713492063492
0.45,0.42077,2010-03-31,MSFT,2010,1,1,0.5573770491803278,0.5409836065573771,0.29508196721311475,29.254114754098367
0.74,0.593,2009-12-31,MSFT,2009,4,1,0.625,0.453125,0.28125,28.617187499999996
0.4,0.31807,2009-09-30,MSFT,2009,3,1,0.5625,0.4375,0.265625,24.225187499999986
0.36,0.3592,2009-06-30,MSFT,2009,2,1,0.5396825396825397,0.5238095238095238,0.2857142857142857,20.832857142857137
0.39,0.38893,2009-03-31,MSFT,2009,1,1,0.4426229508196721,0.47540983606557374,0.19672131147540983,17.962459016393442
0.47,0.49393,2008-12-31,MSFT,2008,4,0,0.40625,0.515625,0.234375,21.25671875
0.48,0.47133,2008-09-30,MSFT,2008,3,1,0.46875,0.53125,0.234375,26.490000000000002
0.46,0.47,2008-06-30,MSFT,2008,2,0,0.4375,0.484375,0.203125,28.840937500000006
0.47,0.44033,2008-03-31,MSFT,2008,1,1,0.39344262295081966,0.4918032786885246,0.14754098360655737,30.167370491803283
0.5,0.45733,2007-12-31,MSFT,2007,4,1,0.53125,0.515625,0.28125,33.4680078125
0.45,0.39,2007-09-30,MSFT,2007,3,1,0.49206349206349204,0.47619047619047616,0.20634920634920634,29.247857142857143
0.39,0.38882,2007-06-30,MSFT,2007,2,1,0.5079365079365079,0.5714285714285714,0.25396825396825395,29.88630952380952
0.49,0.45853,2007-03-31,MSFT,2007,1,1,0.4426229508196721,0.47540983606557374,0.18032786885245902,29.090326229508193
0.26,0.23323,2006-12-31,MSFT,2006,4,1,0.6031746031746031,0.5079365079365079,0.30158730158730157,29.009182539682538
0.35,0.30968,2006-09-30,MSFT,2006,3,1,0.5555555555555556,0.4444444444444444,0.23809523809523808,24.966031746031746
0.31,0.30207,2006-06-30,MSFT,2006,2,1,0.42857142857142855,0.4444444444444444,0.15873015873015872,24.16190793650793
0.32,0.32967,2006-03-31,MSFT,2006,1,0,0.5645161290322581,0.46774193548387094,0.27419354838709675,27.03790322580645
0.33,0.33028,2005-12-31,MSFT,2005,4,0,0.4603174603174603,0.4603174603174603,0.1746031746031746,26.434598412698413
0.31,0.29767,2005-09-30,MSFT,2005,3,1,0.453125,0.46875,0.265625,26.267812500000005
0.32,0.3125,2005-06-30,MSFT,2005,2,1,0.46875,0.53125,0.265625,25.176875
0.32,0.31704,2005-03-31,MSFT,2005,1,1,0.3114754098360656,0.5409836065573771,0.16393442622950818,25.60098360655737
0.35,0.32769000000000004,2004-12-31,MSFT,2004,4,1,0.515625,0.46875,0.25,27.712015625000006
0.31,0.30129,2004-09-30,MSFT,2004,3,1,0.484375,0.40625,0.1875,27.655624999999997
0.28,0.28533000000000003,2004-06-30,MSFT,2004,2,0,0.5483870967741935,0.46774193548387094,0.22580645161290322,26.437741935483864
0.34,0.28548,2004-03-31,MSFT,2004,1,1,0.3709677419354839,0.5161290322580645,0.14516129032258066,26.65741935483872
0.34,0.29967,2003-12-31,MSFT,2003,4,1,0.390625,0.5,0.125,27.01031250000001
0.3,0.28968,2003-09-30,MSFT,2003,3,1,0.46875,0.5,0.28125,27.111250000000016
0.23,0.23673,2003-06-30,MSFT,2003,2,0,0.38095238095238093,0.4444444444444444,0.14285714285714285,25.226825396825394
0.27,0.2386,2003-03-31,MSFT,2003,1,1,0.47540983606557374,0.5409836065573771,0.2459016393442623,37.95016393442623
0.265,0.232,2002-12-31,MSFT,2002,4,1,0.53125,0.484375,0.203125,53.122968749999984
0.275,0.21308,2002-09-30,MSFT,2002,3,1,0.453125,0.484375,0.234375,48.77734375
0.21,0.20833,2002-06-30,MSFT,2002,2,1,0.515625,0.53125,0.265625,53.88734374999999
0.245,0.25404,2002-03-31,MSFT,2002,1,0,0.48333333333333334,0.5166666666666667,0.18333333333333332,62.93250000000001
1.16,1.15,2019-12-31,MRK,2019,4,1,0.46875,0.53125,0.203125,86.07796875000003
1.51,1.24,2019-09-30,MRK,2019,3,1,0.515625,0.484375,0.21875,84.00171874999997
1.3,1.16,2019-06-30,MRK,2019,2,1,0.5396825396825397,0.5396825396825397,0.30158730158730157,80.24476190476192
1.22,1.06,2019-03-31,MRK,2019,1,1,0.5737704918032787,0.4918032786885246,0.22950819672131148,78.38245901639341
1.04,1.03373,2018-12-31,MRK,2018,4,1,0.5555555555555556,0.5238095238095238,0.31746031746031744,73.98174603174604
1.19,1.14039,2018-09-30,MRK,2018,3,1,0.5873015873015873,0.5555555555555556,0.36507936507936506,66.76682539682537
1.06,1.03046,2018-06-30,MRK,2018,2,1,0.453125,0.5,0.296875,59.123906250000005
1.05,0.99938,2018-03-31,MRK,2018,1,1,0.4098360655737705,0.47540983606557374,0.18032786885245902,56.599836065573776
0.98,0.93524,2017-12-31,MRK,2017,4,1,0.42857142857142855,0.42857142857142855,0.15873015873015872,58.10015873015873
1.11,1.032,2017-09-30,MRK,2017,3,1,0.4444444444444444,0.49206349206349204,0.1746031746031746,63.53746031746032
1.01,0.87444,2017-06-30,MRK,2017,2,1,0.49206349206349204,0.4603174603174603,0.25396825396825395,63.79396825396826
0.88,0.8311299999999999,2017-03-31,MRK,2017,1,1,0.5483870967741935,0.5,0.25806451612903225,63.5808064516129
0.89,0.8887200000000001,2016-12-31,MRK,2016,4,1,0.42857142857142855,0.4603174603174603,0.19047619047619047,61.33253968253969
1.07,0.98853,2016-09-30,MRK,2016,3,1,0.53125,0.515625,0.25,61.284375
0.93,0.9109,2016-06-30,MRK,2016,2,1,0.53125,0.46875,0.234375,55.775156249999995
0.89,0.8540000000000001,2016-03-31,MRK,2016,1,1,0.5737704918032787,0.5245901639344263,0.26229508196721313,51.3272131147541
0.93,0.911,2015-12-31,MRK,2015,4,1,0.53125,0.515625,0.21875,52.83781249999999
0.96,0.91472,2015-09-30,MRK,2015,3,1,0.453125,0.484375,0.171875,55.67171875
0.86,0.8109999999999999,2015-06-30,MRK,2015,2,1,0.4126984126984127,0.4603174603174603,0.1746031746031746,58.77587301587302
0.85,0.7456699999999999,2015-03-31,MRK,2015,1,1,0.4262295081967213,0.4918032786885246,0.22950819672131148,59.34065573770493
0.87,0.85488,2014-12-31,MRK,2014,4,1,0.53125,0.515625,0.234375,58.389843750000004
0.9,0.879,2014-09-30,MRK,2014,3,1,0.515625,0.5,0.21875,58.85015625
0.85,0.80981,2014-06-30,MRK,2014,2,1,0.5873015873015873,0.4603174603174603,0.2698412698412698,57.171746031746025
0.88,0.78587,2014-03-31,MRK,2014,1,1,0.5737704918032787,0.4262295081967213,0.26229508196721313,54.2672131147541
0.88,0.88681,2013-12-31,MRK,2013,4,0,0.5,0.515625,0.296875,47.90468749999998
0.92,0.87571,2013-09-30,MRK,2013,3,1,0.484375,0.453125,0.171875,47.84896874999999
0.84,0.82625,2013-06-30,MRK,2013,2,1,0.46875,0.4375,0.203125,46.80781250000001
0.85,0.78913,2013-03-31,MRK,2013,1,1,0.48333333333333334,0.48333333333333334,0.18333333333333332,42.83516666666667
0.83,0.81067,2012-12-31,MRK,2012,4,1,0.5,0.4838709677419355,0.25806451612903225,44.60191290322582
0.95,0.92333,2012-09-30,MRK,2012,3,1,0.5396825396825397,0.47619047619047616,0.25396825396825395,43.67087301587301
1.05,1.01158,2012-06-30,MRK,2012,2,1,0.5079365079365079,0.47619047619047616,0.2222222222222222,38.54501587301588
0.99,0.97588,2012-03-31,MRK,2012,1,1,0.4838709677419355,0.4838709677419355,0.27419354838709675,38.29717741935484
0.97,0.95118,2011-12-31,MRK,2011,4,1,0.5555555555555556,0.5079365079365079,0.30158730158730157,34.55277777777777
0.94,0.90778,2011-09-30,MRK,2011,3,1,0.515625,0.5,0.265625,33.14234375
0.95,0.94632,2011-06-30,MRK,2011,2,1,0.5079365079365079,0.36507936507936506,0.2222222222222222,35.45237936507936
0.92,0.84444,2011-03-31,MRK,2011,1,1,0.4032258064516129,0.45161290322580644,0.1774193548387097,33.43483870967742
0.88,0.833,2010-12-31,MRK,2010,4,1,0.46875,0.421875,0.15625,36.0409375
0.85,0.8241200000000001,2010-09-30,MRK,2010,3,1,0.515625,0.4375,0.21875,35.59515625
0.86,0.825,2010-06-30,MRK,2010,2,1,0.4603174603174603,0.5079365079365079,0.23809523809523808,34.75809523809524
0.83,0.7475,2010-03-31,MRK,2010,1,1,0.45901639344262296,0.5409836065573771,0.22950819672131148,37.80016393442622
0.79,0.7859999999999999,2009-12-31,MRK,2009,4,1,0.515625,0.4375,0.234375,34.58656250000001
0.9,0.8230799999999999,2009-09-30,MRK,2009,3,1,0.453125,0.484375,0.28125,30.44656249999999
0.83,0.77071,2009-06-30,MRK,2009,2,1,0.5714285714285714,0.5079365079365079,0.2857142857142857,25.66888888888889
0.74,0.7742899999999999,2009-03-31,MRK,2009,1,0,0.4426229508196721,0.5081967213114754,0.21311475409836064,27.437049180327868
0.87,0.74231,2008-12-31,MRK,2008,4,1,0.484375,0.546875,0.28125,27.949375
0.8,0.78833,2008-09-30,MRK,2008,3,1,0.578125,0.46875,0.1875,34.505
0.86,0.8292299999999999,2008-06-30,MRK,2008,2,1,0.453125,0.390625,0.203125,38.53125
0.89,0.8625,2008-03-31,MRK,2008,1,1,0.4262295081967213,0.45901639344262296,0.18032786885245902,47.93737704918033
0.8,0.73632,2007-12-31,MRK,2007,4,1,0.5625,0.53125,0.28125,56.91062500000001
0.75,0.6872199999999999,2007-09-30,MRK,2007,3,1,0.4126984126984127,0.5396825396825397,0.23809523809523808,50.47682539682539
0.82,0.7194699999999999,2007-06-30,MRK,2007,2,1,0.5079365079365079,0.5555555555555556,0.3492063492063492,50.63746031746034
0.84,0.83778,2007-03-31,MRK,2007,1,1,0.4098360655737705,0.45901639344262296,0.16393442622950818,44.32344262295083
0.5,0.50474,2006-12-31,MRK,2006,4,0,0.5238095238095238,0.4444444444444444,0.1746031746031746,44.01873015873017
0.51,0.50053,2006-09-30,MRK,2006,3,1,0.5396825396825397,0.5238095238095238,0.3333333333333333,40.02253968253968
0.73,0.65286,2006-06-30,MRK,2006,2,1,0.49206349206349204,0.4603174603174603,0.2698412698412698,34.45746031746031
0.78,0.723,2006-03-31,MRK,2006,1,1,0.5645161290322581,0.4838709677419355,0.3387096774193548,34.59274193548387
0.64,0.6213,2005-12-31,MRK,2005,4,1,0.5555555555555556,0.4444444444444444,0.25396825396825395,29.14349206349206
0.65,0.62261,2005-09-30,MRK,2005,3,1,0.4375,0.53125,0.21875,29.708125
0.62,0.6231800000000001,2005-06-30,MRK,2005,2,0,0.421875,0.46875,0.1875,32.900312500000005
0.62,0.586,2005-03-31,MRK,2005,1,1,0.4426229508196721,0.5081967213114754,0.22950819672131148,30.847377049180327
0.5,0.5024,2004-12-31,MRK,2004,4,0,0.53125,0.375,0.25,29.598906250000002
0.6,0.7092,2004-09-30,MRK,2004,3,0,0.40625,0.484375,0.203125,45.02875
0.79,0.7916,2004-06-30,MRK,2004,2,0,0.5161290322580645,0.5161290322580645,0.3225806451612903,46.95
0.73,0.72211,2004-03-31,MRK,2004,1,1,0.45161290322580644,0.46774193548387094,0.14516129032258066,46.833225806451615
0.62,0.6169600000000001,2003-12-31,MRK,2003,4,1,0.421875,0.46875,0.234375,45.4196875
0.83,0.8435299999999999,2003-09-30,MRK,2003,3,0,0.421875,0.515625,0.21875,54.88640624999998
0.83,0.8370799999999999,2003-06-30,MRK,2003,2,0,0.5396825396825397,0.5555555555555556,0.30158730158730157,58.14746031746031
