actual,estimate,period,symbol,year,quarter,beat
1.67,1.65608,2016-09-30,AAPL,2016,3,1
1.42,1.3840299999999999,2016-06-30,AAPL,2016,2,1
1.9,1.9976099999999999,2016-03-31,AAPL,2016,1,0
3.28,3.2273099999999997,2015-12-31,AAPL,2015,4,1
1.96,1.8799099999999997,2015-09-30,AAPL,2015,3,1
1.85,1.81149,2015-06-30,AAPL,2015,2,1
2.33,2.1587099999999997,2015-03-31,AAPL,2015,1,1
3.06,2.60188,2014-12-31,AAPL,2014,4,1
1.42,1.30512,2014-09-30,AAPL,2014,3,1
1.28,1.2310299999999998,2014-06-30,AAPL,2014,2,1
1.66,1.45628,2014-03-31,AAPL,2014,1,1
2.07143,2.00952,2013-12-31,AAPL,2013,4,1
1.18,1.13656,2013-09-30,AAPL,2013,3,1
1.06714,1.0457100000000001,2013-06-30,AAPL,2013,2,1
1.44143,1.4288399999999999,2013-03-31,AAPL,2013,1,1
1.9728599999999998,1.9243700000000001,2012-12-31,AAPL,2012,4,1
1.2385700000000002,1.25,2012-09-30,AAPL,2012,3,0
1.33143,1.48126,2012-06-30,AAPL,2012,2,0
1.7571400000000001,1.4337799999999998,2012-03-31,AAPL,2012,1,1
1.98143,1.45205,2011-12-31,AAPL,2011,4,1
1.00714,1.05506,2011-09-30,AAPL,2011,3,0
1.11286,0.8330799999999999,2011-06-30,AAPL,2011,2,1
0.91428,0.76771,2011-03-31,AAPL,2011,1,1
0.9185700000000001,0.77186,2010-12-31,AAPL,2010,4,1
0.66286,0.5827600000000001,2010-09-30,AAPL,2010,3,1
0.50143,0.44498999999999994,2010-06-30,AAPL,2010,2,1
0.47571,0.34954,2010-03-31,AAPL,2010,1,1
0.5242899999999999,0.29927,2009-12-31,AAPL,2009,4,1
0.26,0.2038,2009-09-30,AAPL,2009,3,1
0.19286,0.16793,2009-06-30,AAPL,2009,2,1
0.19,0.15588,2009-03-31,AAPL,2009,1,1
0.25429,0.19826,2008-12-31,AAPL,2008,4,1
0.18,0.15887,2008-09-30,AAPL,2008,3,1
0.17,0.15399000000000002,2008-06-30,AAPL,2008,2,1
0.16571,0.15329,2008-03-31,AAPL,2008,1,1
0.25143000000000004,0.23096999999999998,2007-12-31,AAPL,2007,4,1
0.14429,0.1224,2007-09-30,AAPL,2007,3,1
0.13143,0.10343,2007-06-30,AAPL,2007,2,1
0.12429000000000001,0.09143,2007-03-31,AAPL,2007,1,1
0.16286,0.11202000000000001,2006-12-31,AAPL,2006,4,1
0.08857000000000001,0.07227,2006-09-30,AAPL,2006,3,1
0.07714,0.06279,2006-06-30,AAPL,2006,2,1
0.06713999999999999,0.06204,2006-03-31,AAPL,2006,1,1
0.09286,0.08671,2005-12-31,AAPL,2005,4,1
0.05429,0.05314,2005-09-30,AAPL,2005,3,1
0.052860000000000004,0.04481,2005-06-30,AAPL,2005,2,1
0.04857,0.03477,2005-03-31,AAPL,2005,1,1
0.05,0.03474,2004-12-31,AAPL,2004,4,1
0.01929,0.013059999999999999,2004-09-30,AAPL,2004,3,1
0.01214,0.01056,2004-06-30,AAPL,2004,2,1
0.01,0.0067599999999999995,2004-03-31,AAPL,2004,1,1
0.01143,0.01038,2003-12-31,AAPL,2003,4,1
0.00571,0.00474,2003-09-30,AAPL,2003,3,1
0.0035700000000000003,0.0021899999999999997,2003-06-30,AAPL,2003,2,1
0.00286,0.00143,2003-03-31,AAPL,2003,1,1
0.00214,0.0041,2002-12-31,AAPL,2002,4,0
0.00143,0.00432,2002-09-30,AAPL,2002,3,0
0.00643,0.00624,2002-06-30,AAPL,2002,2,1
0.007859999999999999,0.0071,2002-03-31,AAPL,2002,1,1
0.89,0.85,2019-12-31,A,2019,4,1
0.76,0.72,2019-09-30,A,2019,3,1
0.71,0.71,2019-06-30,A,2019,2,1
0.76,0.73,2019-03-31,A,2019,1,1
0.81,0.73592,2018-12-31,A,2018,4,1
0.67,0.62731,2018-09-30,A,2018,3,1
0.65,0.64239,2018-06-30,A,2018,2,1
0.66,0.58,2018-03-31,A,2018,1,1
0.67,0.62433,2017-12-31,A,2017,4,1
0.59,0.52167,2017-09-30,A,2017,3,1
0.58,0.48357,2017-06-30,A,2017,2,1
0.53,0.49,2017-03-31,A,2017,1,1
0.59,0.52071,2016-12-31,A,2016,4,1
0.49,0.46846000000000004,2016-09-30,A,2016,3,1
0.44,0.38933,2016-06-30,A,2016,2,1
0.46,0.4325,2016-03-31,A,2016,1,1
0.5,0.4725,2015-12-31,A,2015,4,1
0.44,0.40667,2015-09-30,A,2015,3,1
0.38,0.38563000000000003,2015-06-30,A,2015,2,0
0.41,0.41213999999999995,2015-03-31,A,2015,1,0
0.88,0.88818,2014-12-31,A,2014,4,0
0.78,0.73792,2014-09-30,A,2014,3,1
0.72,0.72567,2014-06-30,A,2014,2,0
0.67,0.66071,2014-03-31,A,2014,1,1
0.81,0.75978,2013-12-31,A,2013,4,1
0.68,0.6209399999999999,2013-09-30,A,2013,3,1
0.77,0.66665,2013-06-30,A,2013,2,1
0.63,0.6675300000000001,2013-03-31,A,2013,1,0
0.86,0.7996300000000001,2012-12-31,A,2012,4,1
0.79,0.8285899999999999,2012-09-30,A,2012,3,0
0.78,0.7306199999999999,2012-06-30,A,2012,2,1
0.69,0.688,2012-03-31,A,2012,1,1
0.84,0.8057300000000001,2011-12-31,A,2011,4,1
0.77,0.72833,2011-09-30,A,2011,3,1
0.74,0.64755,2011-06-30,A,2011,2,1
0.6,0.575,2011-03-31,A,2011,1,1
0.65,0.60058,2010-12-31,A,2010,4,1
0.54,0.48125,2010-09-30,A,2010,3,1
0.43,0.41375,2010-06-30,A,2010,2,1
0.38,0.32066999999999996,2010-03-31,A,2010,1,1
0.32,0.23289,2009-12-31,A,2009,4,1
0.15,0.10638,2009-09-30,A,2009,3,1
0.13,0.12743,2009-06-30,A,2009,2,1
0.2,0.28286,2009-03-31,A,2009,1,0
0.62,0.58875,2008-12-31,A,2008,4,1
0.53,0.54143,2008-09-30,A,2008,3,0
0.51,0.48143,2008-06-30,A,2008,2,1
0.42,0.41286000000000006,2008-03-31,A,2008,1,1
0.53,0.5214300000000001,2007-12-31,A,2007,4,1
0.48,0.485,2007-09-30,A,2007,3,0
0.43,0.44,2007-06-30,A,2007,2,0
0.39,0.38571,2007-03-31,A,2007,1,1
0.52,0.535,2006-12-31,A,2006,4,0
0.46,0.42200000000000004,2006-09-30,A,2006,3,1
0.4,0.38,2006-06-30,A,2006,2,1
0.32,0.3,2006-03-31,A,2006,1,1
0.38,0.37011,2005-12-31,A,2005,4,1
0.28,0.26,2005-09-30,A,2005,3,1
0.2,0.2,2005-06-30,A,2005,2,1
0.2,0.187,2005-03-31,A,2005,1,1
0.3,0.307,2004-12-31,A,2004,4,0
0.3,0.275,2004-09-30,A,2004,3,1
0.24,0.23800000000000002,2004-06-30,A,2004,2,1
0.21,0.21899999999999997,2004-03-31,A,2004,1,0
0.15,0.054000000000000006,2003-12-31,A,2003,4,1
-0.02,-0.06727000000000001,2003-09-30,A,2003,3,1
-0.15,-0.151,2003-06-30,A,2003,2,1
-0.23,-0.255,2003-03-31,A,2003,1,1
0.0,-0.11932999999999999,2002-12-31,A,2002,4,1
-0.31,-0.15,2002-09-30,A,2002,3,0
-0.31,-0.23125,2002-06-30,A,2002,2,0
-0.29,-0.43211000000000005,2002-03-31,A,2002,1,1
